#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,10320,11108,-,flgG,2    ,#NULL!,0/0,100,93.16,vfdb,WP_001182097,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,11128,11877,-,flgF,2    ,#NULL!,0/0,100,93.33,vfdb,WP_000373284,(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,12060,13364,-,flgE,2    ,#NULL!,0/0,100,92.34,vfdb,WP_000122825,(flgE) flagellar hook protein FlgE [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,13393,14100,-,flgD,2    ,#NULL!,0/0,100,97.17,vfdb,WP_000929365,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,14118,14534,-,flgC,2    ,#NULL!,0/0,100,94.96,vfdb,WP_000051920,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,14539,14934,-,flgB,2    ,#NULL!,0/0,100,94.19,vfdb,WP_001007981,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,15223,16050,-,cheR,2    ,#NULL!,0/0,100,95.89,vfdb,WP_000125387,(cheR) chemotaxis protein methyltransferase CheR [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,16061,16987,-,cheV,2    ,#NULL!,0/0,100,95.9,vfdb,WP_000145786,(cheV) chemotaxis protein CheV [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,17044,17811,+,flgA,2    ,#NULL!,0/0,100,95.31,vfdb,WP_001881906,(flgA) flagellar basal body P-ring biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,17942,18265,+,flgM,2    ,#NULL!,0/0,100,95.06,vfdb,WP_000907265,(flgM) negative regulator of flagellin synthesis FlgM putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,18351,18776,+,flgN,2    ,#NULL!,0/0,100,96.48,vfdb,WP_000729367,(flgN) flagellar biosynthesis chaperone FlgN [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,18886,19275,-,flgP,50    ,.==============,0/0,89.04,94.36,vfdb,WP_001881911,(flgP) Vibrio-specific flagellar H-ring component FlgP [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,19331,19966,-,flgO,2    ,#NULL!,0/0,100,84.59,vfdb,WP_000759070,(flgO) Vibrio-specific flagellar H-ring component FlgO [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,20127,21260,+,flgT,2    ,#NULL!,0/0,100,96.38,vfdb,WP_000739493,(flgT) Vibrio-specific flagellar H-ring component FlgT [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,264335,266023,+,pilB,2    ,#NULL!,0/0,100,96.62,vfdb,WP_000957200,(pilB) type IV-A pilus assembly ATPase PilB [ChiRP (VF0609) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,266066,267292,+,pilC,2    ,#NULL!,0/0,100,97.96,vfdb,WP_000648511,(pilC) type II secretion system F family protein [ChiRP (VF0609) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,267350,268225,+,pilD/vcpD,2    ,#NULL!,0/0,100,98.74,vfdb,WP_000418747,(pilD/vcpD) A24 family peptidase [ChiRP (VF0609) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,289569,290339,-,VC0395_RS15455,2    ,#NULL!,0/0,100,91.83,vfdb,WP_000049003,(VC0395_RS15455) general secretion pathway protein GspB [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000002.1,290339,291928,-,VC0395_RS15460,2    ,#NULL!,0/0,100,94.97,vfdb,WP_000281100,(VC0395_RS15460) ExeA family protein [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000003.1,142673,145018,+,nanH,2    ,#NULL!,0/0,100,98.04,vfdb,WP_001211290,(nanH) sialidase [NanH/VCNA (VF0621) - Exoenzyme (VFC0251)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000003.1,225147,227195,+,VC_RS09110,2    ,#NULL!,1/27,98.7,87.52,vfdb,WP_001881639,(VC_RS09110) hemolysin [Bap1 (VF0618) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,1827,2072,-,VCA0122,2    ,#NULL!,02/05,99.59,95.55,vfdb,AAF96036,(VCA0122) type VI secretion system regulatory protein [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,2123,3385,-,vasL,2    ,#NULL!,0/0,100,97.78,vfdb,WP_000073077,(vasL) type VI secretion system protein VasL [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,3436,6936,-,icmF/vasK,2    ,#NULL!,0/0,100,97.46,vfdb,WP_000225015,(icmF/vasK) type VI secretion system inner membrane protein VasK [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,6997,8406,-,vasJ,2    ,#NULL!,0/0,100,97.94,vfdb,WP_000426093,(vasJ) type VI secretion system protein VasJ [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,8416,9072,-,vasI,2    ,#NULL!,0/0,100,97.11,vfdb,WP_001223388,(vasI) type VI secretion system protein VasI [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,9069,10661,-,vasH,2    ,#NULL!,0/0,100,98.43,vfdb,WP_000084793,(vasH) type VI secretion system regulatory protein VasH [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,10664,13273,-,clpB/vasG,2    ,#NULL!,0/0,100,98.35,vfdb,WP_000619136,(clpB/vasG) type VI secretion system AAA+ family ATPase [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,13299,14072,-,vasF,2    ,#NULL!,0/0,100,97.29,vfdb,WP_000083409,(vasF) type VI secretion system protein VasF [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,14075,15409,-,vasE,2    ,#NULL!,0/0,100,98.73,vfdb,WP_000458007,(vasE) type VI secretion system protein VasE [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,15416,15892,-,vasD,2    ,#NULL!,0/0,100,99.37,vfdb,WP_001045311,(vasD) type VI secretion system protein VasD [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,15895,17382,-,vasC,2    ,#NULL!,0/0,100,98.66,vfdb,WP_001089704,(vasC) type VI secretion system protein VasC [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,17385,18401,-,vasB,2    ,#NULL!,0/0,100,97.54,vfdb,WP_000510181,(vasB) type VI secretion system protein VasB [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,18365,20134,-,vasA,2    ,#NULL!,0/0,100,96.27,vfdb,WP_000189792,(vasA) type VI secretion system protein VasA [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,20140,20577,-,VCA0109,2    ,#NULL!,0/0,100,97.26,vfdb,WP_000221000,(VCA0109) type VI secretion system protein [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,20580,22055,-,vipB/mglB,2    ,#NULL!,0/0,100,97.15,vfdb,WP_000108140,(vipB/mglB) type VI secretion system tubule-forming protein VipB [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,22099,22605,-,vipA/mglA,2    ,#NULL!,0/0,100,96.45,vfdb,WP_000031391,(vipA/mglA) type VI secretion system tubule-forming protein VipA [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,167775,168293,+,hcp-1,2    ,#NULL!,0/0,100,98.65,vfdb,WP_001142947,(hcp-1) type VI secretion system effector Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000004.1,168421,170348,+,vgrG-2,1 1928/2085,#VALUE!,0/0,92.47,95.95,vfdb,WP_000212125,(vgrG-2) type VI secretion system substrate VgrG-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000005.1,100350,100868,+,luxS,2    ,#NULL!,0/0,100,97.69,vfdb,WP_001130227,(luxS) S-ribosylhomocysteinase [AI-2 (VF0406) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,89056,89691,-,motX,2    ,#NULL!,0/0,100,97.48,vfdb,WP_001883957,(motX) sodium-type flagellar protein MotX [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,213506,214264,-,epsN,2    ,#NULL!,0/0,100,98.02,vfdb,WP_000817146,(epsN) type II secretion system protein N [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,214266,214763,-,epsM,2    ,#NULL!,0/0,100,98.19,vfdb,WP_000661339,(epsM) type II secretion system protein M [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,214773,215984,-,epsL,2    ,#NULL!,0/0,100,97.94,vfdb,WP_001288747,(epsL) type II secretion system protein GspL [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,215953,216963,-,epsK,2    ,#NULL!,0/0,100,98.52,vfdb,WP_001201881,(epsK) type II secretion system minor pseudopilin GspK [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,216953,217618,-,epsJ,2    ,#NULL!,0/0,100,98.5,vfdb,WP_000269343,(epsJ) type II secretion system minor pseudopilin GspJ [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,217605,217958,-,epsI,2    ,#NULL!,0/0,100,99.15,vfdb,WP_000837699,(epsI) type II secretion system minor pseudopilin GspI [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,217948,218532,-,epsH,2    ,#NULL!,0/0,100,99.32,vfdb,WP_000127537,(epsH) type II secretion system minor pseudopilin GspH [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,218566,219006,-,epsG,2    ,#NULL!,0/0,100,95.92,vfdb,WP_000738789,(epsG) type II secretion system major pseudopilin GspG [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,219047,220267,-,epsF,2    ,#NULL!,0/0,100,98.28,vfdb,WP_000718700,(epsF) type II secretion system inner membrane protein GspF [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,220267,221778,-,epsE,2    ,#NULL!,0/0,100,98.28,vfdb,WP_000138174,(epsE) type II secretion system ATPase GspE [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,221775,223799,-,epsD,2    ,#NULL!,8/14,99.65,94.19,vfdb,WP_000878557,(epsD) type II secretion system secretin GspD [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000006.1,223845,224762,-,epsC,2    ,#NULL!,0/0,100,97.5,vfdb,WP_000394676,(epsC) type II secretion system protein GspC [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000007.1,228081,229538,+,gbpA,2    ,#NULL!,0/0,100,99.11,vfdb,WP_000744635,(gbpA) N-acetylglucosamine-binding protein GbpA [GbpA (VF0619) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000008.1,24773,25729,-,motB,2    ,#NULL!,0/0,100,91.64,vfdb,WP_000340821,(motB) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000008.1,25742,26505,-,motA,1 764/765,#NULL!,0/0,99.87,85.73,vfdb,WP_000362406,(motA) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,72223,72717,-,cheW,2    ,#NULL!,0/0,100,97.78,vfdb,WP_000075896,(cheW) purine-binding chemotaxis protein CheW [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,74551,75684,-,cheB,2    ,#NULL!,0/0,100,92.06,vfdb,WP_000985860,(cheB) chemotaxis-specific methylesterase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,75710,78079,-,cheA,2    ,#NULL!,02/12,100,94.89,vfdb,WP_000119661,(cheA) chemotaxis protein CheA [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,78089,78808,-,cheZ,2    ,#NULL!,0/0,100,95.69,vfdb,WP_000624259,(cheZ) chemotaxis protein CheZ [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,78864,79232,-,cheY,2    ,#NULL!,0/0,100,99.19,vfdb,WP_000697869,(cheY) chemotaxis protein CheY [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,79278,80012,-,fliA,2    ,#NULL!,0/0,100,99.32,vfdb,WP_001030417,(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,80005,80892,-,fleN/flhG,2    ,#NULL!,0/0,100,95.95,vfdb,WP_000182546,(fleN/flhG) MinD-like ATPase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,80906,82393,-,flhF,2    ,#NULL!,0/0,100,95.56,vfdb,WP_001881782,(flhF) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,82428,84521,-,flhA,2    ,#NULL!,0/0,100,96.85,vfdb,WP_001881783,(flhA) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,133269,134399,-,flhB,2    ,#NULL!,0/0,100,94.08,vfdb,WP_000840982,(flhB) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,134409,135191,-,fliR,2    ,#NULL!,0/0,100,91.31,vfdb,WP_000456297,(fliR) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,135200,135469,-,fliQ,2    ,#NULL!,0/0,100,90.37,vfdb,WP_000187051,(fliQ) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,135482,136381,-,fliP,2    ,#NULL!,0/0,100,94.44,vfdb,WP_000831828,(fliP) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,136359,136748,-,fliO,2    ,#NULL!,0/0,100,96.92,vfdb,WP_001228179,(fliO) flagellar protein FliO [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,136752,137162,-,fliN,2    ,#NULL!,0/0,100,95.62,vfdb,WP_001129786,(fliN) flagellar motor switch protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,137237,138279,-,fliM,1 1046/1050,#NULL!,01/03,99.33,97.23,vfdb,WP_000130773,(fliM) flagellar motor switch protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,138287,138790,-,fliL,2    ,#NULL!,0/0,100,93.45,vfdb,WP_000796799,(fliL) flagellar basal body-associated protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,138825,140786,-,fliK,2    ,#NULL!,3/48,97.61,89.06,vfdb,WP_001102188,(fliK) flagellar hook-length control protein FliK putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,140964,141407,-,fliJ,2    ,#NULL!,0/0,100,92.79,vfdb,WP_000367979,(fliJ) flagellar protein FliJ [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,141422,142741,-,fliI,2    ,#NULL!,0/0,100,93.86,vfdb,WP_000880258,(fliI) flagellum-specific ATP synthase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,142745,143545,-,fliH,2    ,#NULL!,0/0,100,98,vfdb,WP_000012402,(fliH) flagellar assembly protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,143638,144684,-,fliG,2    ,#NULL!,0/0,100,98.38,vfdb,WP_001030089,(fliG) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,144677,146419,-,fliF,2    ,#NULL!,0/0,100,94.89,vfdb,WP_000752739,(fliF) flagellar M-ring protein FliF [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,146435,146746,-,fliE,2    ,#NULL!,0/0,100,95.19,vfdb,WP_001234824,(fliE) flagellar hook-basal body protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,146822,148255,-,fleR/flrC,2    ,#NULL!,0/0,100,96.17,vfdb,WP_000079330,(fleR/flrC) sigma-54 dependent response regulator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,148258,149313,-,fleS/flrB,2    ,#NULL!,0/0,100,97.44,vfdb,WP_001881834,(fleS/flrB) sensory box sensor histidine kinase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,149425,150891,-,flrA,2    ,#NULL!,0/0,100,96.52,vfdb,WP_001190986,(flrA) sigma-54 dependent transcriptional activator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,151123,151533,-,fliS,2    ,#NULL!,0/0,100,96.35,vfdb,WP_001214990,(fliS) flagellar protein FliS [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,151544,151849,-,flaI,2    ,#NULL!,0/0,100,98.69,vfdb,WP_000387035,(flaI) flagellar rod protein FlaI putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,151851,153851,-,fliD,2    ,#NULL!,0/0,100,91.4,vfdb,WP_000052031,(fliD) flagellar hook-associated protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,153873,154334,-,flaG,2    ,#NULL!,0/0,100,97.83,vfdb,WP_000405330,(flaG) flagellar protein FlaG [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,154408,155538,-,flaB,2    ,#NULL!,0/0,100,95.22,vfdb,WP_000996996,(flaB) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,155773,156906,-,flaD,2    ,#NULL!,0/0,100,96.74,vfdb,WP_000290371,(flaD) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000009.1,157195,158331,-,flaE,2    ,#NULL!,0/0,100,99.56,vfdb,WP_001251948,(flaE) secreted flagellin involved in biofilm formation [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_033803245.1_ASM3380324v1_genomic.fna,JAWWVN010000010.1,70683,72908,-,hlyA,2    ,#NULL!,0/0,100,96.05,vfdb,WP_001125271,(hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
