#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000005.1	100350	100868	+	luxS	1-519/519	===============	0/0	100.00	97.69	vfdb	NP_230208	(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000010.1	70683	72908	-	hlyA	1-2226/2226	===============	0/0	100.00	96.05	vfdb	NP_232618	(hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000011.1	30863	32266	-	rtxD	1-1404/1404	===============	0/0	100.00	97.93	vfdb	NP_231090	(rtxD) RTX toxin transporter RtxD [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000011.1	32221	34383	-	rtxB	1-2163/2163	===============	0/0	100.00	97.73	vfdb	NP_231091	(rtxB) RTX toxin transporter RtxB [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000011.1	35125	35586	+	rtxC	1-462/462	===============	0/0	100.00	98.92	vfdb	NP_231093	(rtxC) RTX toxin activating protein RtxC [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000013.1	62818	63987	+	cqsA	1-1170/1170	===============	0/0	100.00	99.23	vfdb	NP_232914	(cqsA) CAI-1 autoinducer synthase [CAI-1 (VF0405)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	295095	295613	+	hcp-2	1-519/519	===============	0/0	100.00	98.27	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	295741	297825	+	vgrG-2	1-2085/2085	===============	0/0	100.00	94.87	vfdb	NP_232419	(vgrG-2) type VI secretion system substrate VgrG-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	390515	391021	+	vipA/mglA	1-507/507	===============	0/0	100.00	99.61	vfdb	NP_232508	(vipA/mglA) type VI secretion system tubule-forming protein VipA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	391062	392540	+	vipB/mglB	1-1479/1479	===============	0/0	100.00	99.80	vfdb	NP_232509	(vipB/mglB) type VI secretion system tubule-forming protein VipB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	392543	392980	+	VCA0109	1-438/438	===============	0/0	100.00	100.00	vfdb	NP_232510	(VCA0109) type VI secretion system protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	392986	394755	+	vasA	1-1770/1770	===============	0/0	100.00	99.83	vfdb	NP_232511	(vasA) type VI secretion system protein VasA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	394719	395735	+	vasB	1-1017/1017	===============	0/0	100.00	99.31	vfdb	NP_232512	(vasB) type VI secretion system protein VasB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	395738	397222	+	vasC	1-1488/1488	========/======	1/3	99.80	98.99	vfdb	NP_232513	(vasC) type VI secretion system protein VasC [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	397225	397701	+	vasD	1-477/477	===============	0/0	100.00	99.37	vfdb	NP_232514	(vasD) type VI secretion system protein VasD [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	397708	399042	+	vasE	1-1335/1335	===============	0/0	100.00	99.62	vfdb	NP_232515	(vasE) type VI secretion system protein VasE [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	399045	399818	+	vasF	1-774/774	===============	0/0	100.00	99.22	vfdb	NP_232516	(vasF) type VI secretion system protein VasF [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	399844	402453	+	clpB/vasG	1-2610/2610	===============	0/0	100.00	99.42	vfdb	NP_232517	(clpB/vasG) type VI secretion system AAA+ family ATPase [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	402456	404048	+	vasH	1-1593/1593	===============	0/0	100.00	99.31	vfdb	NP_232518	(vasH) type VI secretion system regulatory protein VasH [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	404018	404701	+	vasI	1-684/684	===============	0/0	100.00	99.42	vfdb	NP_232519	(vasI) type VI secretion system protein VasI [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	404711	406120	+	vasJ	1-1410/1410	===============	0/0	100.00	99.93	vfdb	NP_232520	(vasJ) type VI secretion system protein VasJ [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	406136	409681	+	icmF/vasK	1-3546/3546	===============	0/0	100.00	99.52	vfdb	NP_232521	(icmF/vasK) type VI secretion system inner membrane protein VasK [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	409729	410994	+	vasL	1-1266/1266	===============	0/0	100.00	99.05	vfdb	NP_232522	(vasL) type VI secretion system protein VasL [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000001.1	411045	411273	+	VCA0122	1-243/243	========/======	1/14	94.24	93.00	vfdb	NP_232523	(VCA0122) type VI secretion system regulatory protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000003.1	24141	25310	-	cqsA	1-1170/1170	===============	0/0	100.00	99.23	vfdb	NP_232914	(cqsA) CAI-1 autoinducer synthase [CAI-1 (VF0405)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000006.1	81858	82376	+	hcp-2	1-519/519	===============	0/0	100.00	97.11	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000006.1	82504	84421	+	vgrG-2	1-1918/2085	========/=====.	7/12	91.70	90.75	vfdb	NP_232419	(vgrG-2) type VI secretion system substrate VgrG-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000006.1	115445	116848	-	rtxD	1-1404/1404	===============	0/0	100.00	99.07	vfdb	NP_231090	(rtxD) RTX toxin transporter RtxD [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000006.1	116803	118965	-	rtxB	1-2163/2163	===============	0/0	100.00	98.98	vfdb	NP_231091	(rtxB) RTX toxin transporter RtxB [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000006.1	119707	120168	+	rtxC	1-462/462	===============	0/0	100.00	99.78	vfdb	NP_231093	(rtxC) RTX toxin activating protein RtxC [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000006.1	120153	133829	+	rtxA	1-13677/13677	===============	0/0	100.00	98.00	vfdb	NP_231094	(rtxA) RTX toxin RtxA [MARTX (VF0265)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000007.1	170883	171401	-	luxS	1-519/519	===============	0/0	100.00	99.81	vfdb	NP_230208	(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000010.1	63222	63740	+	hcp-2	1-519/519	===============	0/0	100.00	88.83	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803285.1_ASM3380328v1_genomic.fna.gz	JAWWVO010000023.1	22948	25173	-	hlyA	1-2226/2226	===============	0/0	100.00	98.29	vfdb	NP_232618	(hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
